1.63214611503893	    -0.785      0.521 
1.65000623623964	    -0.775      0.582 
1.66776868031044	    -0.764      0.641 
1.68542921599984	    -0.752      0.699 
1.70298273297417	    -0.739      0.755 
1.72042349119623	    -0.726       0.81 
1.73774540805652	    -0.711      0.863 
1.75494235538306	    -0.696      0.915 
1.77200844343416	     -0.68      0.965 
1.7889382745313	    -0.663       1.01 
1.80572715463165	    -0.646       1.06 
1.82237125645655	    -0.628       1.11 
1.83886773245139	    -0.609       1.15 
1.85521477962357	     -0.59       1.19 
1.87141166107422	     -0.57       1.23 
1.88745869080606	     -0.55       1.27 
1.90335718924735	     -0.53        1.3 
1.91910941703743	    -0.509       1.34 
1.93471849416317	    -0.488       1.37 
1.9501883107079	    -0.467        1.4 
1.9655234344473	    -0.445       1.43 
1.98072901943819	    -0.423       1.45 
1.9958107186987	    -0.401       1.48 
2.0107746031358	    -0.379        1.5 
2.02562708807614	    -0.356       1.52 
2.04037486810784	    -0.333       1.54 
2.0550248604419	    -0.311       1.56 
2.06958415663587	    -0.288       1.58 
2.08405998227099	    -0.265       1.59 
2.09845966401422	    -0.242        1.6 
2.11279060341008	    -0.219       1.61 
2.12706025671325	    -0.196       1.62 
2.14127612007805	    -0.173       1.63 
2.1554457194514	     -0.15       1.63 
2.16957660456185	    -0.127       1.64 
2.18367634645211	    -0.103       1.64 
2.19775253805959	   -0.0804       1.64 
2.21181279740584	   -0.0573       1.64 
2.22586477300822	   -0.0343       1.64 
2.23991615117371	   -0.0113       1.63 
2.25397466487511	    0.0116       1.63 
2.26804810394163	    0.0345       1.62 
2.28214432632001	    0.0573       1.61 
2.29627127017704	      0.08        1.6 
2.31043696661889	     0.103       1.59 
2.32464955279745	     0.125       1.57 
2.33891728515496	     0.147       1.56 
2.35324855252718	      0.17       1.54 
2.36765188877614	     0.192       1.52 
2.38213598455679	     0.214        1.5 
2.39670969773039	     0.235       1.48 
2.41138206181905	     0.257       1.46 
2.42616229174256	     0.278       1.43 
2.44105978588471	       0.3       1.41 
2.45608412329208	     0.321       1.38 
2.47124505450524	     0.341       1.35 
2.4865524841497	     0.362       1.32 
2.50201644296172	     0.382       1.29 
2.51764704638475	     0.402       1.25 
2.53345443624288	     0.421       1.21 
2.54944870128507	      0.44       1.18 
2.56563977162452	     0.459       1.14 
2.58203728132574	     0.477       1.09 
2.59865039272079	     0.495       1.05 
2.61548757563866	     0.512       1.01 
2.63255633487683	     0.529      0.959 
2.64986288032947	     0.545      0.911 
2.66741173675214	     0.561      0.861 
2.68520529485989	     0.576      0.809 
2.70324331304586	      0.59      0.756 
2.72152239004193	     0.603      0.702 
2.74003544337653	     0.616      0.645 
2.75877124550838	     0.627      0.588 
2.7777140863164	     0.638      0.529 
2.79684364236126	     0.647       0.47 
2.81613513330763	     0.656      0.409 
2.83555982716084	     0.663      0.348 
2.85508591447648	     0.669      0.286 
2.8746797102068	     0.674      0.223 
2.89430707251076	     0.678      0.161 
2.913934870771	     0.681     0.0987 
2.9335323114697	     0.682     0.0366 
2.95307195289488	     0.682     -0.025 
2.97253030387414	     0.681    -0.0861 
2.99188798766841	     0.679     -0.146 
3.0111295323719	     0.675     -0.206 
3.03024290145092	     0.671     -0.264 
3.04921889386714	     0.665     -0.322 
3.06805052798264	     0.659     -0.378 
3.08673249042513	     0.651     -0.433 
3.10526069408397	     0.643     -0.487 
3.12363195795052	     0.633     -0.539 
3.14184379980149	     0.623      -0.59 
3.15989432084741	     0.612      -0.64 
3.17778215737	       0.6     -0.688 
3.19550647539999	     0.587     -0.734 
3.21306698828877	     0.574     -0.779 
3.23046398187886	      0.56     -0.822 
3.24769833678904	     0.546     -0.864 
3.26477154151285	     0.531     -0.904 
3.28168569334095	     0.515     -0.942 
3.29844348653305	     0.499     -0.979 
3.31504818877269	     0.482      -1.01 
3.33150360788169	     0.465      -1.05 
3.34781405120616	     0.448      -1.08 
3.36398428015832	      0.43      -1.11 
3.38001946223373	     0.412      -1.14 
3.39592512251989	     0.394      -1.16 
3.41170709634561	     0.375      -1.19 
3.42737148434241	     0.357      -1.21 
3.44292461083376	     0.338      -1.23 
3.45837298615436	     0.318      -1.25 
3.4737232732395	     0.299      -1.27 
3.48898225861423	     0.279      -1.29 
3.50415682775244	      0.26       -1.3 
3.51925394465934	      0.24      -1.32 
3.53428063545233	      0.22      -1.33 
3.54924397566652	       0.2      -1.34 
3.56415108098657	      0.18      -1.35 
3.57900910109958	      0.16      -1.36 
3.59382521636966	      0.14      -1.36 
3.60860663704984	      0.12      -1.37 
3.62336060476721	    0.0993      -1.37 
3.63809439604032	    0.0791      -1.37 
3.6528153276124	    0.0589      -1.37 
3.66753076340719	    0.0387      -1.37 
3.68224812293641	    0.0185      -1.37 
3.69697489100723	  -0.00159      -1.36 
3.71171862859367	   -0.0217      -1.36 
3.72648698474816	   -0.0417      -1.35 
3.74128770943607	   -0.0616      -1.34 
3.75612866717755	   -0.0814      -1.33 
3.77101785137551	    -0.101      -1.32 
3.78596339919483	    -0.121      -1.31 
3.80097360683461	     -0.14      -1.29 
3.81605694499918	     -0.16      -1.28 
3.83122207432251	    -0.179      -1.26 
3.84647786042993	    -0.198      -1.24 
3.86183338822557	    -0.217      -1.22 
3.87729797486677	    -0.235       -1.2 
3.8928811807193	    -0.254      -1.17 
3.90859281736789	    -0.272      -1.15 
3.92444295147167	     -0.29      -1.12 
3.9404419028856	    -0.308      -1.09 
3.95660023499627	    -0.325      -1.06 
3.97292873461722	    -0.342      -1.03 
3.98943837802911	    -0.359         -1 
4.00614027880269	    -0.376     -0.966 
4.02304561188568	    -0.392     -0.931 
4.04016550705636	    -0.407     -0.893 
4.0575109032692	    -0.423     -0.855 
4.07509235372172	    -0.437     -0.814 
4.09291976984413	    -0.451     -0.772 
4.11100209121302	    -0.465     -0.729 
4.12934686823831	    -0.478     -0.684 
4.14795974635387	     -0.49     -0.638 
4.16684384578186	    -0.502      -0.59 
4.18599904157579	    -0.513     -0.541 
4.20542116653157	    -0.523      -0.49 
4.22510118598641	    -0.532     -0.438 
4.24502442768474	     -0.54     -0.385 
4.26516998679838	    -0.547     -0.331 
4.28551045484274	    -0.553     -0.277 
4.30601212485052	    -0.558     -0.221 
4.32663578599159	    -0.562     -0.165 
4.34733813050574	    -0.565     -0.109 
4.3680736674057	    -0.567    -0.0532 
4.38879690939816	    -0.567    0.00258 
4.40946452259346	    -0.567      0.058 
4.43003713829916	    -0.565      0.113 
4.45048061949825	    -0.562      0.167 
4.47076671088183	    -0.558       0.22 
4.49087312751365	    -0.553      0.271 
4.51078321677357	    -0.547      0.322 
4.53048535318254	    -0.541      0.371 
4.549972209703	    -0.533      0.419 
4.56924001289434	    -0.524      0.466 
4.58828784991692	    -0.515      0.511 
4.60711706238662	    -0.505      0.554 
4.62573073866112	    -0.494      0.596 
4.64413330170602	    -0.483      0.637 
4.66233018214755	    -0.471      0.675 
4.68032756320166	    -0.459      0.713 
4.69813218401108	    -0.446      0.748 
4.71575118919774	    -0.432      0.782 
4.73319201430131	    -0.418      0.815 
4.75046229873129	    -0.404      0.846 
4.76756981965721	    -0.389      0.875 
4.78452244179181	    -0.374      0.903 
4.80132807926198	    -0.359      0.929 
4.81799466673352	    -0.343      0.954 
4.83453013769584	    -0.327      0.977 
4.85094240836606	    -0.311      0.999 
4.86723936607876	    -0.294       1.02 
4.88342886132332	    -0.278       1.04 
4.8995187028043	    -0.261       1.05 
4.91551665505321	    -0.244       1.07 
4.93143043823082	    -0.227       1.08 
4.94726772983857	    -0.209        1.1 
4.96303616811697	    -0.192       1.11 
4.97874335695284	    -0.174       1.12 
4.99439687215145	    -0.157       1.13 
5.01000426895708	    -0.139       1.13 
5.02557309072807	    -0.121       1.14 
5.04111087869145	    -0.104       1.14 
5.05662518271958	    -0.086       1.15 
5.07212357308547	   -0.0682       1.15 
5.08761365316755	   -0.0504       1.15 
5.10310307308605	   -0.0326       1.15 
5.11859954426416	   -0.0148       1.15 
5.13411085491569	   0.00295       1.14 
5.14964488646836	    0.0206       1.14 
5.16520963093681	    0.0383       1.13 
5.18081320926096	    0.0558       1.12 
5.19646389062423	    0.0733       1.11 
5.21217011275883	    0.0907        1.1 
5.22794050323232	     0.108       1.09 
5.2437839016869	     0.125       1.08 
5.25970938296869	     0.142       1.06 
5.27572628103268	     0.159       1.04 
5.29184421343587	     0.176       1.03 
5.3080731061267	     0.192       1.01 
5.32442321809338	     0.208      0.987 
5.34090516523176	     0.225      0.965 
5.35752994251502	      0.24      0.942 
5.37430894316597	     0.256      0.918 
5.39125397301232	     0.271      0.892 
5.40837725749873	     0.286      0.865 
5.42569143787652	     0.301      0.836 
5.44320955181488	     0.316      0.806 
5.4609449919844	      0.33      0.774 
5.4789114339481	     0.343      0.741 
5.49712272185253	     0.356      0.706 
5.51559269686623	     0.369       0.67 
5.53433494908223	     0.381      0.633 
5.55336246890595	     0.393      0.594 
5.57268716941222	     0.404      0.554 
5.592319248094	     0.415      0.512 
5.61226635727481	     0.424      0.469 
5.63253256118469	     0.433      0.425 
5.65311707996933	     0.442      0.379 
5.67401286328697	     0.449      0.332 
5.69520510335748	     0.456      0.284 
5.71666988642913	     0.461      0.235 
5.73837327384731	     0.466      0.186 
5.76027115888329	     0.469      0.135 
5.782310208153	     0.472     0.0847 
5.8044300259358	     0.473      0.034 
5.82656639244008	     0.473    -0.0165 
5.84865511910277	     0.472    -0.0666 
5.87063587354225	      0.47     -0.116 
5.89245534714407	     0.467     -0.165 
5.9140693525499	     0.463     -0.212 
5.93544373645284	     0.458     -0.258 
5.95655425074827	     0.452     -0.303 
5.97738567153791	     0.445     -0.347 
5.99793048726962	     0.438     -0.389 
6.0181874313348	      0.43     -0.429 
6.03816005508462	     0.421     -0.468 
6.05785545712539	     0.411     -0.506 
6.07728322064511	     0.401     -0.541 
6.0964545669054	      0.39     -0.576 
6.11538170765417	     0.379     -0.608 
6.13407736734095	     0.367      -0.64 
6.15255444287497	     0.355     -0.669 
6.17082577046463	     0.343     -0.697 
6.18890397319651	      0.33     -0.724 
6.2068013678387	     0.317     -0.749 
6.22452991399946	     0.303     -0.773 
6.24210119282439	     0.289     -0.795 
6.25952640574318	     0.275     -0.816 
6.27681638639725	     0.261     -0.835 
6.2939816208819	     0.246     -0.853 
6.31103227292861	     0.232      -0.87 
6.327978211744	     0.217     -0.885 
6.34482904100546	     0.202     -0.898 
6.36159412806706	     0.187     -0.911 
6.37828263281477	     0.171     -0.922 
6.39490353587426	     0.156     -0.932 
6.41146566605242	     0.141      -0.94 
6.42797772701136	     0.125     -0.947 
6.44444832325015	     0.109     -0.953 
6.46088598551757	    0.0936     -0.957 
6.47729919580876	    0.0778      -0.96 
6.49369641211651	    0.0621     -0.962 
6.51008609311813	    0.0463     -0.962 
6.52647672298462	    0.0305     -0.962 
6.54287683650269	    0.0148      -0.96 
6.55929504470238	 -0.000965     -0.956 
6.57574006118462	   -0.0167     -0.952 
6.59222072934488	   -0.0323     -0.946 
6.60874605068876	   -0.0479     -0.938 
6.62532521443461	   -0.0634      -0.93 
6.64196762859346	   -0.0788      -0.92 
6.65868295270686	   -0.0941     -0.909 
6.67548113240482	    -0.109     -0.897 
6.69237243591456	    -0.124     -0.883 
6.70936749259966	    -0.139     -0.868 
6.72647733352857	    -0.154     -0.852 
6.7437134339488	    -0.168     -0.835 
6.7610877573583	    -0.183     -0.816 
6.77861280059266	    -0.197     -0.796 
6.79630163894637	    -0.211     -0.774 
6.81416796976585	    -0.224     -0.752 
6.83222615211461	    -0.238     -0.728 
6.85049123891227	    -0.251     -0.702 
6.86897899624504	    -0.264     -0.676 
6.88770590214111	    -0.276     -0.648 
6.90668911374802	    -0.288     -0.618 
6.92594638722535	      -0.3     -0.587 
6.94549592842128	    -0.311     -0.555 
6.96535614420806	    -0.321     -0.522 
6.98554525407745	    -0.332     -0.487 
7.00608070966387	    -0.341      -0.45 
7.02697835790586	     -0.35     -0.413 
7.04825127555144	    -0.359     -0.374 
7.06990820654803	    -0.366     -0.333 
7.09195156291753	    -0.373     -0.292 
7.1143750227983	    -0.379     -0.249 
7.13716089530754	    -0.384     -0.205 
7.16027762402445	    -0.389     -0.161 
7.18367802963497	    -0.392     -0.115 
7.20729904057469	    -0.394    -0.0693 
7.23106357093877	    -0.395    -0.0234 
7.25488476716678	    -0.395     0.0225 
7.27867213843636	    -0.394      0.068 
7.30233842104716	    -0.392      0.113 
7.32580576831553	    -0.389      0.157 
7.34901014231995	    -0.385      0.199 
7.37190342299458	     -0.38      0.241 
7.39445339996128	    -0.374      0.281 
7.41664222175399	    -0.367      0.319 
7.43846399043856	     -0.36      0.356 
7.45992209225741	    -0.352      0.392 
7.48102666827255	    -0.343      0.426 
7.50179244351481	    -0.334      0.458 
7.52223699218264	    -0.324      0.488 
7.54237942814156	    -0.314      0.518 
7.56223946503706	    -0.304      0.545 
7.58183677468597	    -0.293      0.571 
7.60119057361277	    -0.281      0.596 
7.62031937680762	     -0.27      0.619 
7.63924086958099	    -0.258       0.64 
7.65797185988023	    -0.246      0.661 
7.67652828333124	    -0.233       0.68 
7.69492524120671	     -0.22      0.697 
7.71317705759112	    -0.208      0.713 
7.73129734649363	    -0.194      0.728 
7.74929908287737	    -0.181      0.742 
7.76719467383156	    -0.168      0.754 
7.7849960276626	    -0.154      0.765 
7.80271461972194	    -0.141      0.774 
7.82036155447331	    -0.127      0.783 
7.83794762373901	    -0.113       0.79 
7.85548336133582	   -0.0992      0.796 
7.87297909447045	   -0.0852        0.8 
7.89044499235235	   -0.0712      0.804 
7.90789111252436	   -0.0572      0.806 
7.92532744542744	   -0.0431      0.806 
7.94276395771675	   -0.0291      0.806 
7.96021063483994	    -0.015      0.804 
7.97767752338035	 -0.000975      0.802 
7.99517477366038	     0.013      0.798 
8.01271268309472	     0.027      0.792 
8.03030174078108	    0.0409      0.786 
8.04795267381452	    0.0547      0.778 
8.06567649581177	    0.0684      0.769 
8.08348455812776	     0.082      0.759 
8.10138860423593	    0.0955      0.748 
8.11940082771753	     0.109      0.735 
8.13753393425317	     0.122      0.722 
8.15580120791489	     0.135      0.707 
8.1742165818961	     0.148      0.691 
8.19279471355119	     0.161      0.673 
8.21155106319495	     0.173      0.654 
8.23050197545241	     0.185      0.634 
8.24966476093571	     0.197      0.613 
8.26905777448276	     0.209      0.591 
8.28870048387208	      0.22      0.567 
8.30861351946764	     0.231      0.542 
8.32881869013845	     0.242      0.515 
8.34933894334685	     0.252      0.488 
8.37019823661215	     0.262      0.459 
8.39142127259472	     0.272      0.428 
8.41303302986938	     0.281      0.397 
8.43505799587911	     0.289      0.364 
8.45751897960375	     0.297      0.329 
8.48043535621154	     0.304      0.294 
8.50382059114474	      0.31      0.257 
8.52767893888814	     0.316      0.218 
8.55200136175357	     0.321      0.179 
8.5767610196911	     0.325      0.139 
8.60190915118867	     0.328     0.0977 
8.6273726709975	      0.33      0.056 
8.6530550257498	     0.331     0.0142 
8.67884135959477	      0.33    -0.0277 
8.70460772883443	     0.329    -0.0691 
8.73023250089236	     0.327      -0.11 
8.75560714672377	     0.324      -0.15 
8.78064398462266	     0.319     -0.188 
8.8052797529309	     0.314     -0.225 
8.82947532165729	     0.308     -0.261 
8.85321272789708	     0.302     -0.295 
8.87649090241172	     0.295     -0.327 
8.8993211827634	     0.287     -0.358 
8.92172328668559	     0.278     -0.387 
8.94372204623086	      0.27     -0.415 
8.96534495141558	      0.26     -0.441 
8.986620416729	     0.251     -0.465 
9.00757663128132	     0.241     -0.488 
9.02824084891136	      0.23      -0.51 
9.04863899288446	      0.22      -0.53 
9.06879547549776	     0.209     -0.549 
9.0887331580429	     0.198     -0.566 
9.10847339784798	     0.186     -0.582 
9.12803614572569	     0.175     -0.597 
9.14744006944971	     0.163      -0.61 
9.16670268764073	     0.151     -0.622 
9.18584050449575	     0.139     -0.633 
9.20486913986448	     0.127     -0.643 
9.22380345184425	     0.115     -0.651 
9.24265765076449	     0.102     -0.658 
9.26144540447966	    0.0901     -0.664 
9.28017993550842	    0.0776     -0.669 
9.29887411089935	     0.065     -0.672 
9.31754052587402	    0.0524     -0.675 
9.33619158236584	    0.0398     -0.676 
9.35483956358237	    0.0272     -0.676 
9.37349670569969	    0.0146     -0.675 
9.39217526776705	   0.00205     -0.672 
9.41088760087082	   -0.0105     -0.669 
9.42964621758295	    -0.023     -0.664 
9.44846386270586	   -0.0354     -0.658 
9.46735358632124	   -0.0478     -0.651 
9.48632882015378	   -0.0601     -0.643 
9.50540345826763	   -0.0723     -0.634 
9.52459194311483	   -0.0843     -0.623 
9.54390935793932	   -0.0963     -0.611 
9.56337152648582	    -0.108     -0.598 
9.58299512083891	     -0.12     -0.584 
9.60279777797382	    -0.131     -0.569 
9.62279822515939	    -0.142     -0.553 
9.64301641359594	    -0.153     -0.535 
9.66347365841013	    -0.164     -0.516 
9.68419278108021	    -0.175     -0.496 
9.70519824709013	    -0.185     -0.475 
9.72651628644581	    -0.195     -0.452 
9.74817497663885	    -0.204     -0.428 
9.77020425526514	    -0.213     -0.403 
9.79263581077973	    -0.222     -0.377 
9.81550277219281	     -0.23     -0.349 
9.838839079058	    -0.238      -0.32 
9.86267836014902	    -0.245      -0.29 
9.88705208562866	    -0.252     -0.258 
9.9119866983463	    -0.258     -0.225 
9.93749941609686	    -0.263     -0.191 
9.9635925127914	    -0.268     -0.155 
9.99024626555942	    -0.272     -0.119 
10	    -0.273     -0.105 
